LONGITUDE,LATITUDE,SPEED_MAX_GUST,TOTAL_SNOW,SNOW_ON_GROUND,MIN_TEMPERATURE,DIRECTION_MAX_GUST,PROVINCE_CODE,MAX_REL_HUMIDITY,TOTAL_RAIN,LOCAL_DATE,STATION_NAME,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MAX_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION
-79.63055556,43.67666667,59,0,0,-3,27,ON,96,0,10-02-23 0:00,TORONTO INTL A,2,10,1,4.9,2023,17,55,0
-79.63055556,43.67666667,48,0,0,-4.5,32,ON,70,0,11-02-23 0:00,TORONTO INTL A,2,11,-1.1,2.4,2023,19.1,53,0
-79.63055556,43.67666667,,0,,-2.8,,ON,100,0,12-02-23 0:00,TORONTO INTL A,2,12,2,6.8,2023,16,47,0
-79.63055556,43.67666667,53,0,,-2.9,28,ON,100,0,13-02-23 0:00,TORONTO INTL A,2,13,3.1,9.1,2023,14.9,46,0
-79.63055556,43.67666667,49,0,,-3,33,ON,100,0,14-02-23 0:00,TORONTO INTL A,2,14,3.1,9.2,2023,14.9,49,0
-79.63055556,43.67666667,86,0,,3.9,23,ON,76,0.6,15-02-23 0:00,TORONTO INTL A,2,15,9.5,15,2023,8.5,53,0.6
-79.63055556,43.67666667,36,0,,-1.1,29,ON,100,4.6,16-02-23 0:00,TORONTO INTL A,2,16,2.2,5.5,2023,15.8,71,4.6
-79.63055556,43.67666667,56,0.6,0,-9.5,34,ON,100,5.4,17-02-23 0:00,TORONTO INTL A,2,17,-4.7,0.2,2023,22.7,66,6
-79.63055556,43.67666667,48,0,0,-8,26,ON,90,0,18-02-23 0:00,TORONTO INTL A,2,18,-3.2,1.7,2023,21.2,71,0
-79.63055556,43.67666667,61,0,,-0.4,24,ON,84,0,19-02-23 0:00,TORONTO INTL A,2,19,4.7,9.7,2023,13.3,39,0
-79.63055556,43.67666667,41,0,,-3.1,30,ON,81,0,20-02-23 0:00,TORONTO INTL A,2,20,1.1,5.3,2023,16.9,46,0
-79.63055556,43.67666667,72,0,,-3,29,ON,88,0,21-02-23 0:00,TORONTO INTL A,2,21,1.9,6.8,2023,16.1,48,0
-79.63055556,43.67666667,47,17.4,1,-7.8,9,ON,100,0,22-02-23 0:00,TORONTO INTL A,2,22,-4.6,-1.3,2023,22.6,59,17.2
-79.63055556,43.67666667,37,0.8,17,-8.1,2,ON,100,0.8,23-02-23 0:00,TORONTO INTL A,2,23,-4.5,-0.8,2023,22.5,77,1.6
-79.63055556,43.67666667,59,0,15,-10.2,32,ON,90,0,24-02-23 0:00,TORONTO INTL A,2,24,-6.5,-2.7,2023,24.5,54,0
-79.63055556,43.67666667,,2.5,14,-9.2,,ON,94,0,25-02-23 0:00,TORONTO INTL A,2,25,-5.8,-2.4,2023,23.8,64,2.5
-79.63055556,43.67666667,53,0,14,-5.7,29,ON,92,0,26-02-23 0:00,TORONTO INTL A,2,26,-1.7,2.3,2023,19.7,52,0
-79.63055556,43.67666667,56,5.4,10,-7.8,6,ON,100,2,27-02-23 0:00,TORONTO INTL A,2,27,-4,-0.1,2023,22,61,7.4
-79.63055556,43.67666667,58,0.8,13,-1.2,29,ON,100,0.8,28-02-23 0:00,TORONTO INTL A,2,28,0.3,1.7,2023,17.7,63,1.6
-79.63055556,43.67666667,40,0,10,-2,8,ON,100,0,01-03-23 0:00,TORONTO INTL A,3,1,0.5,2.9,2023,17.5,71,0
-79.63055556,43.67666667,36,0,,-2.5,33,ON,92,0,02-03-23 0:00,TORONTO INTL A,3,2,0.7,3.8,2023,17.3,60,0
-79.63055556,43.67666667,63,18.6,6,-5.4,6,ON,100,0,03-03-23 0:00,TORONTO INTL A,3,3,-2.5,0.4,2023,20.5,72,18.6
-79.63055556,43.67666667,58,6,28,-1.5,6,ON,100,0,04-03-23 0:00,TORONTO INTL A,3,4,2.2,5.8,2023,15.8,65,6
-79.63055556,43.67666667,41,0.4,15,-2.4,31,ON,100,0.2,05-03-23 0:00,TORONTO INTL A,3,5,1.3,5,2023,16.7,64,0.6
-79.63055556,43.67666667,31,0,15,-4.3,1,ON,100,0,06-03-23 0:00,TORONTO INTL A,3,6,-0.6,3.2,2023,18.6,50,0
-79.63055556,43.67666667,67,0,11,-2.8,1,ON,54,0,07-03-23 0:00,TORONTO INTL A,3,7,-0.5,1.8,2023,18.5,34,0
-79.63055556,43.67666667,53,0,9,-3.2,35,ON,70,0,08-03-23 0:00,TORONTO INTL A,3,8,-1.2,0.9,2023,19.2,50,0
-79.63055556,43.67666667,37,0,7,-3.8,36,ON,88,0,09-03-23 0:00,TORONTO INTL A,3,9,-0.5,2.8,2023,18.5,55,0
-79.63055556,43.67666667,47,9.6,5,-2.5,1,ON,100,0,10-03-23 0:00,TORONTO INTL A,3,10,-1.3,0,2023,19.3,70,7.2
-79.63055556,43.67666667,34,0.4,14,-5.5,36,ON,,0,11-03-23 0:00,TORONTO INTL A,3,11,-3.1,-0.6,2023,21.1,,0.4
-79.63055556,43.67666667,,4.4,10,-5.5,,ON,100,0,12-03-23 0:00,TORONTO INTL A,3,12,-2.9,-0.2,2023,20.9,66,3
-79.63055556,43.67666667,38,2.2,15,-3.5,32,ON,100,0,13-03-23 0:00,TORONTO INTL A,3,13,-1.4,0.8,2023,19.4,71,2.2
-79.63055556,43.67666667,67,0,14,-5.6,32,ON,86,0,14-03-23 0:00,TORONTO INTL A,3,14,-3.3,-1,2023,21.3,50,0
-79.63055556,43.67666667,47,0,12,-5.6,34,ON,64,0,15-03-23 0:00,TORONTO INTL A,3,15,-0.5,4.7,2023,18.5,29,0
-79.63055556,43.67666667,31,0,6,0.3,20,ON,100,3.2,16-03-23 0:00,TORONTO INTL A,3,16,5,9.7,2023,13,33,3.2
-79.63055556,43.67666667,63,0,4,0.1,27,ON,100,5.6,17-03-23 0:00,TORONTO INTL A,3,17,4.2,8.2,2023,13.8,59,5.6
-79.63055556,43.67666667,69,2,1,-6.6,25,ON,93,0,18-03-23 0:00,TORONTO INTL A,3,18,-2.7,1.2,2023,20.7,43,2
-79.63055556,43.67666667,60,0,2,-8.1,27,ON,81,0,19-03-23 0:00,TORONTO INTL A,3,19,-3.6,1,2023,21.6,49,0
-79.63055556,43.67666667,53,0,1,-2.9,25,ON,65,0,20-03-23 0:00,TORONTO INTL A,3,20,2.2,7.2,2023,15.8,41,0
-79.63055556,43.67666667,36,0,0,2.6,21,ON,64,0,21-03-23 0:00,TORONTO INTL A,3,21,6.3,10,2023,11.7,42,0
-79.63055556,43.67666667,,0,0,0.8,,ON,100,0,22-03-23 0:00,TORONTO INTL A,3,22,3.6,6.3,2023,14.4,64,0
-79.63055556,43.67666667,41,0,,-2.1,32,ON,100,6.8,23-03-23 0:00,TORONTO INTL A,3,23,3.3,8.6,2023,14.7,63,6.8
-79.63055556,43.67666667,32,0,,-1.6,2,ON,82,0,24-03-23 0:00,TORONTO INTL A,3,24,2.2,6,2023,15.8,43,0
-79.63055556,43.67666667,81,0,,0.9,21,ON,100,19.6,25-03-23 0:00,TORONTO INTL A,3,25,5,9.1,2023,13,61,19.6
-79.63055556,43.67666667,67,,,1.7,26,ON,78,,26-03-23 0:00,TORONTO INTL A,3,26,5.7,9.6,2023,12.3,41,
-79.63055556,43.67666667,,,,1.5,,ON,100,,27-03-23 0:00,TORONTO INTL A,3,27,3,4.4,2023,15,65,1.8
-79.63055556,43.67666667,,0,,0.8,,ON,100,0,28-03-23 0:00,TORONTO INTL A,3,28,3.6,6.4,2023,14.4,62,0
-79.63055556,43.67666667,73,1,0,-6.3,31,ON,100,0.8,29-03-23 0:00,TORONTO INTL A,3,29,1.4,9.1,2023,16.6,42,1.8
-79.63055556,43.67666667,37,0,0,-7.2,23,ON,77,0,30-03-23 0:00,TORONTO INTL A,3,30,-1.5,4.2,2023,19.5,37,0
-79.63055556,43.67666667,,0,,0.1,,ON,100,11.2,31-03-23 0:00,TORONTO INTL A,3,31,2.5,4.9,2023,15.5,65,11.2
-79.63055556,43.67666667,74,0,,-2.2,31,ON,100,17.2,01-04-23 0:00,TORONTO INTL A,4,1,6.2,14.6,2023,11.8,47,17.2
-79.63055556,43.67666667,44,0,,-4.8,35,ON,66,0,02-04-23 0:00,TORONTO INTL A,4,2,-0.6,3.6,2023,18.6,32,0
-79.63055556,43.67666667,55,0,,0.6,27,ON,74,0,03-04-23 0:00,TORONTO INTL A,4,3,7.4,14.1,2023,10.6,32,0
-79.63055556,43.67666667,54,0,,5.5,10,ON,100,1.8,04-04-23 0:00,TORONTO INTL A,4,4,8.2,10.9,2023,9.8,57,1.8
-79.63055556,43.67666667,62,0,,2.9,10,ON,100,24.4,05-04-23 0:00,TORONTO INTL A,4,5,9,15,2023,9,58,24.4
-79.63055556,43.67666667,55,0,,3.6,27,ON,86,0,06-04-23 0:00,TORONTO INTL A,4,6,9.1,14.5,2023,8.9,36,0
-79.63055556,43.67666667,54,0,,-2,30,ON,84,0,07-04-23 0:00,TORONTO INTL A,4,7,2.3,6.5,2023,15.7,37,0
-79.63055556,43.67666667,,0,,-3.9,,ON,74,0,08-04-23 0:00,TORONTO INTL A,4,8,1.3,6.4,2023,16.7,31,0
-79.63055556,43.67666667,,0,,-1,,ON,99,0,09-04-23 0:00,TORONTO INTL A,4,9,4.8,10.6,2023,13.2,28,0
-79.63055556,43.67666667,38,0,,1.7,25,ON,73,0,10-04-23 0:00,TORONTO INTL A,4,10,11,20.3,2023,7,29,0
-79.63055556,43.67666667,68,0,,7.8,26,ON,56,0,11-04-23 0:00,TORONTO INTL A,4,11,15.8,23.8,2023,2.2,32,0
-79.63055556,43.67666667,58,0,,11.9,25,ON,63,0,12-04-23 0:00,TORONTO INTL A,4,12,19.3,26.7,2023,0,32,0
-79.63055556,43.67666667,42,0,,13.4,28,ON,69,0,13-04-23 0:00,TORONTO INTL A,4,13,21.4,29.4,2023,0,28,0
-79.63055556,43.67666667,32,0,,13.1,15,ON,60,0,14-04-23 0:00,TORONTO INTL A,4,14,20,26.9,2023,0,26,0
-79.63055556,43.67666667,,0,,12.6,,ON,63,0,15-04-23 0:00,TORONTO INTL A,4,15,18.4,24.1,2023,0,28,0
-79.63055556,43.67666667,58,0,,9.4,25,ON,100,2.8,16-04-23 0:00,TORONTO INTL A,4,16,17,24.5,2023,1,43,2.8
-79.63055556,43.67666667,53,0,,2.3,22,ON,100,1.2,17-04-23 0:00,TORONTO INTL A,4,17,5.8,9.3,2023,12.2,61,1.2
-79.63055556,43.67666667,64,0.4,,0.5,28,ON,86,0.2,18-04-23 0:00,TORONTO INTL A,4,18,3.1,5.7,2023,14.9,63,0.6
-79.63055556,43.67666667,49,0,,0.8,27,ON,80,0,19-04-23 0:00,TORONTO INTL A,4,19,5.2,9.6,2023,12.8,47,0
-79.63055556,43.67666667,40,0,,3.3,7,ON,96,0.4,20-04-23 0:00,TORONTO INTL A,4,20,6.9,10.4,2023,11.1,42,0.4
-79.63055556,43.67666667,39,0,,7.4,29,ON,100,3.4,21-04-23 0:00,TORONTO INTL A,4,21,14,20.6,2023,4,45,3.4
-79.63055556,43.67666667,34,0,,6.4,28,ON,100,23.4,22-04-23 0:00,TORONTO INTL A,4,22,8.9,11.4,2023,9.1,76,23.4
-79.63055556,43.67666667,32,0,,3.6,25,ON,100,0.2,23-04-23 0:00,TORONTO INTL A,4,23,6,8.3,2023,12,51,0.2
-79.63055556,43.67666667,39,0,,2.8,29,ON,100,0,24-04-23 0:00,TORONTO INTL A,4,24,6.1,9.4,2023,11.9,45,0
-79.63055556,43.67666667,46,0,,1.6,26,ON,99,0,25-04-23 0:00,TORONTO INTL A,4,25,6.5,11.3,2023,11.5,37,0
-79.63055556,43.67666667,,0,,0.6,,ON,100,0.4,26-04-23 0:00,TORONTO INTL A,4,26,4.9,9.1,2023,13.1,51,0.4
-79.63055556,43.67666667,,0,,0.1,,ON,100,0,27-04-23 0:00,TORONTO INTL A,4,27,6.3,12.4,2023,11.7,38,0
-79.63055556,43.67666667,53,0,,6.7,10,ON,100,9.8,28-04-23 0:00,TORONTO INTL A,4,28,9.7,12.6,2023,8.3,48,9.8
-79.63055556,43.67666667,44,0,,6.4,9,ON,100,3.4,29-04-23 0:00,TORONTO INTL A,4,29,8.4,10.3,2023,9.6,100,3.4
-79.63055556,43.67666667,33,0,,6.6,28,ON,100,12.8,30-04-23 0:00,TORONTO INTL A,4,30,9,11.3,2023,9,85,12.8
-79.63055556,43.67666667,54,0,,4.3,22,ON,100,2.8,01-05-23 0:00,TORONTO INTL A,5,1,7.5,10.6,2023,10.5,70,2.8
-79.63055556,43.67666667,,0,,2.1,,ON,,9.2,02-05-23 0:00,TORONTO INTL A,5,2,4.5,6.9,2023,13.5,,9.2
-79.63055556,43.67666667,41,0,,2.4,34,ON,100,6.2,03-05-23 0:00,TORONTO INTL A,5,3,6.8,11.1,2023,11.2,91,6.2
-79.63055556,43.67666667,,0,,6.5,,ON,100,0,04-05-23 0:00,TORONTO INTL A,5,4,8.8,11.1,2023,9.2,60,0
-79.63055556,43.67666667,,0,,6.7,,ON,86,0.2,05-05-23 0:00,TORONTO INTL A,5,5,10.6,14.5,2023,7.4,52,0.2
-79.63055556,43.67666667,,0,,3.7,,ON,86,0,06-05-23 0:00,TORONTO INTL A,5,6,10.8,17.9,2023,7.2,29,0
-79.63055556,43.67666667,,0,,7.8,,ON,97,11,07-05-23 0:00,TORONTO INTL A,5,7,12.1,16.3,2023,5.9,47,11
-79.63055556,43.67666667,42,0,,8.1,1,ON,96,0,08-05-23 0:00,TORONTO INTL A,5,8,13.9,19.6,2023,4.1,20,0
-79.63055556,43.67666667,32,0,,6.6,36,ON,59,0,09-05-23 0:00,TORONTO INTL A,5,9,11.3,15.9,2023,6.7,28,0
-79.63055556,43.67666667,,0,,4.4,,ON,70,0,10-05-23 0:00,TORONTO INTL A,5,10,12.9,21.4,2023,5.1,26,0
-79.63055556,43.67666667,39,0,,9.9,32,ON,63,0,11-05-23 0:00,TORONTO INTL A,5,11,18.3,26.6,2023,0,32,0
-79.63055556,43.67666667,55,0,,14.5,30,ON,63,0,12-05-23 0:00,TORONTO INTL A,5,12,21.5,28.4,2023,0,34,0
-79.63055556,43.67666667,42,0,,11.6,35,ON,73,0,13-05-23 0:00,TORONTO INTL A,5,13,17.5,23.3,2023,0.5,24,0
-79.63055556,43.67666667,40,0,,8.5,2,ON,57,0,14-05-23 0:00,TORONTO INTL A,5,14,13.2,17.8,2023,4.8,26,0
-79.63055556,43.67666667,48,0,,7.2,28,ON,49,0,15-05-23 0:00,TORONTO INTL A,5,15,15,22.8,2023,3,21,0
-79.63055556,43.67666667,58,0,,5,26,ON,65,0,16-05-23 0:00,TORONTO INTL A,5,16,14.5,24,2023,3.5,31,0
-79.63055556,43.67666667,36,0,,0.9,36,ON,70,0,17-05-23 0:00,TORONTO INTL A,5,17,6.2,11.5,2023,11.8,28,0
-79.63055556,43.67666667,,0,,1.3,,ON,69,0,18-05-23 0:00,TORONTO INTL A,5,18,7.8,14.3,2023,10.2,29,0
-79.63055556,43.67666667,48,0,,7,17,ON,100,15.4,19-05-23 0:00,TORONTO INTL A,5,19,14.6,22.2,2023,3.4,48,15.4
-79.63055556,43.67666667,44,0,,11.1,27,ON,100,14,20-05-23 0:00,TORONTO INTL A,5,20,13.9,16.6,2023,4.1,57,14
-79.63055556,43.67666667,37,0,,8.6,32,ON,86,0,21-05-23 0:00,TORONTO INTL A,5,21,16.4,24.1,2023,1.6,34,0
-79.63055556,43.67666667,,0,,8.8,,ON,85,0,22-05-23 0:00,TORONTO INTL A,5,22,12.7,16.5,2023,5.3,34,0
-79.63055556,43.67666667,,0,,8.4,,ON,66,0,23-05-23 0:00,TORONTO INTL A,5,23,14.4,20.4,2023,3.6,33,0
-79.63055556,43.67666667,58,0,,5.2,35,ON,85,0,24-05-23 0:00,TORONTO INTL A,5,24,11.1,17,2023,6.9,38,0
-79.63055556,43.67666667,34,0,,4.1,36,ON,69,0,25-05-23 0:00,TORONTO INTL A,5,25,10.3,16.4,2023,7.7,42,0
-79.63055556,43.67666667,,0,,6.6,,ON,61,0,26-05-23 0:00,TORONTO INTL A,5,26,13.4,20.2,2023,4.6,27,0
-79.63055556,43.67666667,,0,,8.2,,ON,64,0,27-05-23 0:00,TORONTO INTL A,5,27,15.9,23.5,2023,2.1,25,0
-79.63055556,43.67666667,34,0,,11.6,36,ON,50,0,28-05-23 0:00,TORONTO INTL A,5,28,19.7,27.8,2023,0,16,0
-79.63055556,43.67666667,,0,,13.8,,ON,50,0,29-05-23 0:00,TORONTO INTL A,5,29,19.4,24.9,2023,0,33,0
-79.63055556,43.67666667,,0,,13.8,,ON,63,0,30-05-23 0:00,TORONTO INTL A,5,30,20.5,27.2,2023,0,35,0
-79.63055556,43.67666667,,0,,16.6,,ON,69,0,31-05-23 0:00,TORONTO INTL A,5,31,23.6,30.5,2023,0,31,0
-79.63055556,43.67666667,,0,,18.2,,ON,64,0,01-06-23 0:00,TORONTO INTL A,6,1,24.6,30.9,2023,0,31,0
-79.63055556,43.67666667,42,0,,20.1,1,ON,68,0.6,02-06-23 0:00,TORONTO INTL A,6,2,26.2,32.3,2023,0,28,0.6
-79.63055556,43.67666667,32,0,,15.2,12,ON,73,0,03-06-23 0:00,TORONTO INTL A,6,3,18.7,22.1,2023,0,37,0
-79.63055556,43.67666667,,0,,11.5,,ON,50,0,04-06-23 0:00,TORONTO INTL A,6,4,16,20.5,2023,2,29,0
-79.63055556,43.67666667,,0,,13.5,,ON,71,0,05-06-23 0:00,TORONTO INTL A,6,5,19.2,24.9,2023,0,32,0
-79.63055556,43.67666667,51,0,,13.8,34,ON,70,0,06-06-23 0:00,TORONTO INTL A,6,6,18.6,23.3,2023,0,26,0
-79.63055556,43.67666667,51,0,,11.9,34,ON,53,0,07-06-23 0:00,TORONTO INTL A,6,7,16.6,21.3,2023,1.4,23,0
-79.63055556,43.67666667,31,0,,13.3,1,ON,84,0.6,08-06-23 0:00,TORONTO INTL A,6,8,16.2,19.1,2023,1.8,47,0.6
-79.63055556,43.67666667,40,0,,10.6,31,ON,90,3.6,09-06-23 0:00,TORONTO INTL A,6,9,16.4,22.1,2023,1.6,47,3.6
-79.63055556,43.67666667,35,0,,11.5,26,ON,78,0,10-06-23 0:00,TORONTO INTL A,6,10,19.4,27.3,2023,0,28,0
-79.63055556,43.67666667,31,0,,15.1,6,ON,93,10.2,11-06-23 0:00,TORONTO INTL A,6,11,19.1,23.1,2023,0,46,10.2
-79.63055556,43.67666667,53,0,,11.8,28,ON,100,31,12-06-23 0:00,TORONTO INTL A,6,12,15.3,18.8,2023,2.7,79,31
-79.63055556,43.67666667,36,0,,10.7,15,ON,98,4,13-06-23 0:00,TORONTO INTL A,6,13,15.3,19.9,2023,2.7,50,4
-79.63055556,43.67666667,46,0,,11.2,36,ON,100,0,14-06-23 0:00,TORONTO INTL A,6,14,15.9,20.6,2023,2.1,57,0
-79.63055556,43.67666667,,0,,11.1,,ON,91,2.2,15-06-23 0:00,TORONTO INTL A,6,15,16.2,21.3,2023,1.8,56,2.2
-79.63055556,43.67666667,42,0,,12.8,33,ON,95,0,16-06-23 0:00,TORONTO INTL A,6,16,18.1,23.4,2023,0,55,0
-79.63055556,43.67666667,47,0,,11.5,32,ON,85,0,17-06-23 0:00,TORONTO INTL A,6,17,18.5,25.4,2023,0,21,0
-79.63055556,43.67666667,,0,,13.3,,ON,78,0,18-06-23 0:00,TORONTO INTL A,6,18,19.3,25.2,2023,0,34,0
-79.63055556,43.67666667,36,0,,14.1,10,ON,83,0,19-06-23 0:00,TORONTO INTL A,6,19,19.6,25,2023,0,45,0
-79.63055556,43.67666667,41,0,,17.7,7,ON,70,0,20-06-23 0:00,TORONTO INTL A,6,20,21.9,26,2023,0,35,0
-79.63055556,43.67666667,32,0,,15.8,8,ON,68,0,21-06-23 0:00,TORONTO INTL A,6,21,21.5,27.1,2023,0,38,0
-79.63055556,43.67666667,36,0,,15.4,9,ON,73,0,22-06-23 0:00,TORONTO INTL A,6,22,20.4,25.4,2023,0,36,0
-79.63055556,43.67666667,,0,,19,,ON,100,5.2,23-06-23 0:00,TORONTO INTL A,6,23,21.9,24.7,2023,0,62,5.2
-79.63055556,43.67666667,31,0,,19.5,34,ON,100,0.6,24-06-23 0:00,TORONTO INTL A,6,24,23.1,26.6,2023,0,66,0.6
-79.63055556,43.67666667,45,0,,18.2,2,ON,97,10.2,25-06-23 0:00,TORONTO INTL A,6,25,23.2,28.1,2023,0,56,10.2
-79.63055556,43.67666667,38,0,,19.3,20,ON,100,27.2,26-06-23 0:00,TORONTO INTL A,6,26,21.4,23.4,2023,0,76,27.2
-79.63055556,43.67666667,50,0,,15.9,31,ON,100,11.8,27-06-23 0:00,TORONTO INTL A,6,27,19.7,23.5,2023,0,72,11.8
-79.63055556,43.67666667,48,0,,14.4,33,ON,83,0,28-06-23 0:00,TORONTO INTL A,6,28,19.1,23.8,2023,0,31,0
-79.63055556,43.67666667,,0,,13.1,,ON,69,0,29-06-23 0:00,TORONTO INTL A,6,29,19.4,25.6,2023,0,31,0
-79.63055556,43.67666667,,0,,18.9,,ON,92,0.8,30-06-23 0:00,TORONTO INTL A,6,30,22.2,25.5,2023,0,49,0.8
-79.63055556,43.67666667,35,0,,18.5,1,ON,96,5.4,01-07-23 0:00,TORONTO INTL A,7,1,23.5,28.5,2023,0,56,5.4
-79.63055556,43.67666667,,0,,20.4,,ON,96,1.8,02-07-23 0:00,TORONTO INTL A,7,2,22,23.5,2023,0,74,1.8
-79.63055556,43.67666667,,0,,19.5,,ON,99,1.2,03-07-23 0:00,TORONTO INTL A,7,3,22.8,26,2023,0,57,1.2
-79.63055556,43.67666667,35,0,,18.3,28,ON,90,0,04-07-23 0:00,TORONTO INTL A,7,4,24.5,30.7,2023,0,45,0
-79.63055556,43.67666667,40,0,,20.7,24,ON,80,0,05-07-23 0:00,TORONTO INTL A,7,5,26.1,31.4,2023,0,45,0
-79.63055556,43.67666667,49,0,,21.1,25,ON,,4.6,06-07-23 0:00,TORONTO INTL A,7,6,25.5,29.8,2023,0,,4.6
-79.63055556,43.67666667,36,0,,16.4,35,ON,89,0,07-07-23 0:00,TORONTO INTL A,7,7,21.3,26.2,2023,0,35,0
-79.63055556,43.67666667,31,0,,13.5,23,ON,95,0.8,08-07-23 0:00,TORONTO INTL A,7,8,19.3,25.1,2023,0,43,0.8
-79.63055556,43.67666667,33,0,,15.6,35,ON,95,0,09-07-23 0:00,TORONTO INTL A,7,9,20.6,25.5,2023,0,56,0
-79.63055556,43.67666667,36,0,,14.4,27,ON,85,0,10-07-23 0:00,TORONTO INTL A,7,10,21.7,28.9,2023,0,38,0
-79.63055556,43.67666667,47,0,,17,25,ON,87,2,11-07-23 0:00,TORONTO INTL A,7,11,23.6,30.2,2023,0,42,2
-79.63055556,43.67666667,31,0,,12.5,34,ON,78,0.2,12-07-23 0:00,TORONTO INTL A,7,12,19.3,26,2023,0,43,0.2
-79.63055556,43.67666667,51,0,,15.4,27,ON,100,24.6,13-07-23 0:00,TORONTO INTL A,7,13,19.7,24,2023,0,59,24.6
-79.63055556,43.67666667,35,0,,13.9,13,ON,86,0,14-07-23 0:00,TORONTO INTL A,7,14,19.8,25.6,2023,0,63,0
-79.63055556,43.67666667,32,0,,19.6,16,ON,,11,15-07-23 0:00,TORONTO INTL A,7,15,22.3,25,2023,0,,11
-79.63055556,43.67666667,32,0,,19.5,22,ON,100,0.6,16-07-23 0:00,TORONTO INTL A,7,16,23.7,27.8,2023,0,63,0.6
-79.63055556,43.67666667,47,0,,17.1,25,ON,86,1,17-07-23 0:00,TORONTO INTL A,7,17,22,26.9,2023,0,51,1
-79.63055556,43.67666667,31,0,,17.1,36,ON,83,0,18-07-23 0:00,TORONTO INTL A,7,18,21.6,26.1,2023,0,43,0
-79.63055556,43.67666667,,0,,15.2,,ON,82,0,19-07-23 0:00,TORONTO INTL A,7,19,20.6,26,2023,0,47,0
-79.63055556,43.67666667,46,0,,17.4,25,ON,98,1.2,20-07-23 0:00,TORONTO INTL A,7,20,22.4,27.3,2023,0,52,1.2
-79.63055556,43.67666667,49,0,,17,32,ON,94,0,21-07-23 0:00,TORONTO INTL A,7,21,21.5,26,2023,0,47,0
-79.63055556,43.67666667,39,0,,16,27,ON,82,0,22-07-23 0:00,TORONTO INTL A,7,22,22.1,28.1,2023,0,41,0
-79.63055556,43.67666667,41,0,,16,13,ON,88,3.6,23-07-23 0:00,TORONTO INTL A,7,23,21.5,27,2023,0,54,3.6
-79.63055556,43.67666667,42,0,,17.3,33,ON,95,0.4,24-07-23 0:00,TORONTO INTL A,7,24,22.8,28.2,2023,0,51,0.4
-79.63055556,43.67666667,,0,,17.6,,ON,95,5.2,25-07-23 0:00,TORONTO INTL A,7,25,22.5,27.3,2023,0,59,5.2
-79.63055556,43.67666667,42,0,,20.4,17,ON,100,8.8,26-07-23 0:00,TORONTO INTL A,7,26,25.6,30.8,2023,0,44,8.8
-79.63055556,43.67666667,37,0,,20.5,33,ON,100,13.8,27-07-23 0:00,TORONTO INTL A,7,27,25.1,29.6,2023,0,51,13.8
-79.63055556,43.67666667,34,0,,19.9,26,ON,88,0,28-07-23 0:00,TORONTO INTL A,7,28,25.6,31.2,2023,0,49,0
-79.63055556,43.67666667,40,0,,14.3,2,ON,100,17.6,29-07-23 0:00,TORONTO INTL A,7,29,19.5,24.6,2023,0,55,17.6
-79.63055556,43.67666667,32,0,,12.6,32,ON,91,0,30-07-23 0:00,TORONTO INTL A,7,30,18.4,24.1,2023,0,48,0
-79.63055556,43.67666667,42,0,,14.6,36,ON,88,0,31-07-23 0:00,TORONTO INTL A,7,31,19.4,24.2,2023,0,37,0
-79.63055556,43.67666667,,0,,13.2,,ON,75,0,01-08-23 0:00,TORONTO INTL A,8,1,18.6,24,2023,0,38,0
-79.63055556,43.67666667,33,0,,13.7,22,ON,81,0,02-08-23 0:00,TORONTO INTL A,8,2,19.2,24.6,2023,0,57,0
-79.63055556,43.67666667,66,0,,18.2,36,ON,99,2.6,03-08-23 0:00,TORONTO INTL A,8,3,23.7,29.2,2023,0,51,2.6
-79.63055556,43.67666667,41,0,,16.8,35,ON,99,0,04-08-23 0:00,TORONTO INTL A,8,4,22,27.2,2023,0,49,0
-79.63055556,43.67666667,,0,,16.4,,ON,86,0,05-08-23 0:00,TORONTO INTL A,8,5,20.6,24.7,2023,0,39,0
-79.63055556,43.67666667,37,0,,14.5,6,ON,100,7,06-08-23 0:00,TORONTO INTL A,8,6,19.8,25.1,2023,0,41,7
-79.63055556,43.67666667,44,0,,18.4,33,ON,100,7.6,07-08-23 0:00,TORONTO INTL A,8,7,22.1,25.8,2023,0,69,7.6
-79.63055556,43.67666667,67,0,,16.1,31,ON,91,0,08-08-23 0:00,TORONTO INTL A,8,8,21.1,26,2023,0,43,0
-79.63055556,43.67666667,35,0,,16.2,27,ON,83,0,09-08-23 0:00,TORONTO INTL A,8,9,22.5,28.8,2023,0,41,0
-79.63055556,43.67666667,58,0,,18.9,35,ON,88,0.2,10-08-23 0:00,TORONTO INTL A,8,10,22.4,25.9,2023,0,47,0.2
-79.63055556,43.67666667,32,0,,15,30,ON,86,0,11-08-23 0:00,TORONTO INTL A,8,11,20.3,25.6,2023,0,43,0
-79.63055556,43.67666667,50,0,,18.9,26,ON,96,1.2,12-08-23 0:00,TORONTO INTL A,8,12,24.2,29.5,2023,0,49,1.2
-79.63055556,43.67666667,44,0,,15,27,ON,92,0,13-08-23 0:00,TORONTO INTL A,8,13,20.5,26,2023,0,52,0
